X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,speed,course,hAcc,vAcc
-76.438846,36.795237,0,0,351,7.270596,2021/05/19 18:28:39+00,,,,,,,,,,,,,,,,,,,,,,1.587342,22.860674,1.150969,0.801216
-76.438853,36.79525,0,0,352,7.250334,2021/05/19 18:28:40+00,,,,,,,,,,,,,,,,,,,,,,1.554493,39.332722,1.148479,0.799459
-76.43886,36.795263,0,0,353,7.231445,2021/05/19 18:28:41+00,,,,,,,,,,,,,,,,,,,,,,1.520598,45.605553,1.145848,0.797631
-76.438867,36.795275,0,0,354,7.214315,2021/05/19 18:28:42+00,,,,,,,,,,,,,,,,,,,,,,1.485793,71.313614,1.143257,0.79586
-76.438875,36.795287,0,0,355,7.199266,2021/05/19 18:28:43+00,,,,,,,,,,,,,,,,,,,,,,1.450276,58.062973,1.140851,0.794242
-76.438882,36.795298,0,0,356,7.186526,2021/05/19 18:28:44+00,,,,,,,,,,,,,,,,,,,,,,1.414364,33.1394,1.138734,0.79285
-76.43889,36.795309,0,0,357,7.176216,2021/05/19 18:28:45+00,,,,,,,,,,,,,,,,,,,,,,1.378385,70.788124,1.136985,0.79174
-76.438898,36.79532,0,0,358,7.168355,2021/05/19 18:28:46+00,,,,,,,,,,,,,,,,,,,,,,1.342472,96.43721,1.135663,0.790955
-76.438906,36.79533,0,0,359,7.162868,2021/05/19 18:28:47+00,,,,,,,,,,,,,,,,,,,,,,1.306502,92.435837,1.134828,0.790545
-76.438914,36.79534,0,0,360,7.159613,2021/05/19 18:28:48+00,,,,,,,,,,,,,,,,,,,,,,1.270009,94.78569,1.134545,0.790569
-76.438922,36.795349,0,0,361,7.158384,2021/05/19 18:28:49+00,,,,,,,,,,,,,,,,,,,,,,1.23259,103.566833,1.134904,0.791108
-76.43893,36.795357,0,0,362,7.15894,2021/05/19 18:28:50+00,,,,,,,,,,,,,,,,,,,,,,1.194086,103.063087,1.136016,0.792268
-76.438939,36.795365,0,0,363,7.16104,2021/05/19 18:28:51+00,,,,,,,,,,,,,,,,,,,,,,1.154219,111.414055,1.13802,0.79418
-76.438947,36.795373,0,0,364,7.164479,2021/05/19 18:28:52+00,,,,,,,,,,,,,,,,,,,,,,1.11257,138.470322,1.141077,0.796999
-76.438956,36.79538,0,0,365,7.169104,2021/05/19 18:28:53+00,,,,,,,,,,,,,,,,,,,,,,1.068738,166.670288,1.145354,0.800893
-76.438964,36.795386,0,0,366,7.174811,2021/05/19 18:28:54+00,,,,,,,,,,,,,,,,,,,,,,1.022582,162.800461,1.151005,0.806027
-76.438973,36.795392,0,0,367,7.181543,2021/05/19 18:28:55+00,,,,,,,,,,,,,,,,,,,,,,0.974324,170.982452,1.158134,0.812536
-76.438981,36.795397,0,0,368,7.189291,2021/05/19 18:28:56+00,,,,,,,,,,,,,,,,,,,,,,0.924292,184.392136,1.166771,0.820511
-76.43899,36.795402,0,0,369,7.198105,2021/05/19 18:28:57+00,,,,,,,,,,,,,,,,,,,,,,0.872728,199.083328,1.17683,0.829974
-76.438998,36.795406,0,0,370,7.208104,2021/05/19 18:28:58+00,,,,,,,,,,,,,,,,,,,,,,0.819774,210.542114,1.188067,0.840848
-76.439006,36.795409,0,0,371,7.219483,2021/05/19 18:28:59+00,,,,,,,,,,,,,,,,,,,,,,0.765815,214.330338,1.200018,0.852905
-76.439014,36.795411,0,0,372,7.232508,2021/05/19 18:29:00+00,,,,,,,,,,,,,,,,,,,,,,0.711982,221.455612,1.211951,0.865711
-76.439021,36.795413,0,0,373,7.247522,2021/05/19 18:29:01+00,,,,,,,,,,,,,,,,,,,,,,0.660294,247.977615,1.222826,0.878588
-76.439028,36.795413,0,0,374,7.264938,2021/05/19 18:29:02+00,,,,,,,,,,,,,,,,,,,,,,0.613631,239.404251,1.231287,0.890593
-76.439035,36.795413,0,0,375,7.285237,2021/05/19 18:29:03+00,,,,,,,,,,,,,,,,,,,,,,0.575375,223.904633,1.235687,0.900525
-76.439041,36.795413,0,0,376,7.308938,2021/05/19 18:29:04+00,,,,,,,,,,,,,,,,,,,,,,0.547742,222.816147,1.234467,0.907176
-76.439047,36.795411,0,0,377,7.336538,2021/05/19 18:29:05+00,,,,,,,,,,,,,,,,,,,,,,0.531842,224.611542,1.226748,0.909776
-76.439052,36.795409,0,0,378,7.368443,2021/05/19 18:29:06+00,,,,,,,,,,,,,,,,,,,,,,0.52741,225.868668,1.212443,0.90805
-76.439056,36.795406,0,0,379,7.404907,2021/05/19 18:29:07+00,,,,,,,,,,,,,,,,,,,,,,0.531783,223.69162,1.192052,0.901991
-76.439061,36.795402,0,0,380,7.446038,2021/05/19 18:29:08+00,,,,,,,,,,,,,,,,,,,,,,0.541481,211.385574,1.166702,0.891889
-76.439064,36.795399,0,0,381,7.491815,2021/05/19 18:29:09+00,,,,,,,,,,,,,,,,,,,,,,0.554453,210.279343,1.138016,0.87845
-76.439067,36.795394,0,0,382,7.541905,2021/05/19 18:29:09+00,,,,,,,,,,,,,,,,,,,,,,0.567796,209.18544,1.107821,0.862688
-76.439067,36.795394,0,0,383,7.541957,2021/05/19 18:29:10+00,,,,,,,,,,,,,,,,,,,,,,0.567796,206.015778,1.10779,0.862672
-76.43907,36.795389,0,0,384,7.595711,2021/05/19 18:29:11+00,,,,,,,,,,,,,,,,,,,,,,0.577582,203.551468,1.077815,0.845594
-76.439072,36.795385,0,0,385,7.651622,2021/05/19 18:29:12+00,,,,,,,,,,,,,,,,,,,,,,0.582568,199.377136,1.049526,0.828104
-76.439074,36.795379,0,0,386,7.707442,2021/05/19 18:29:12+00,,,,,,,,,,,,,,,,,,,,,,0.5842,201.331894,1.024097,0.811112
-76.439074,36.795379,0,0,387,7.707498,2021/05/19 18:29:13+00,,,,,,,,,,,,,,,,,,,,,,0.5842,206.393036,1.024073,0.811095
-76.439075,36.795374,0,0,388,7.760301,2021/05/19 18:29:13+00,,,,,,,,,,,,,,,,,,,,,,0.583403,208.802063,1.002227,0.795321
-76.439075,36.795374,0,0,389,7.760402,2021/05/19 18:29:14+00,,,,,,,,,,,,,,,,,,,,,,0.583403,208.760651,1.002187,0.795291
-76.439076,36.795369,0,0,390,7.806605,2021/05/19 18:29:15+00,,,,,,,,,,,,,,,,,,,,,,0.579203,205.714355,0.983876,0.780915
-76.439076,36.795364,0,0,391,7.841912,2021/05/19 18:29:16+00,,,,,,,,,,,,,,,,,,,,,,0.571163,198.390289,0.968499,0.767703
-76.439076,36.795359,0,0,392,7.862155,2021/05/19 18:29:17+00,,,,,,,,,,,,,,,,,,,,,,0.559285,196.690994,0.955341,0.755334
-76.439076,36.795354,0,0,393,7.863489,2021/05/19 18:29:18+00,,,,,,,,,,,,,,,,,,,,,,0.542643,194.086853,0.943774,0.743561
-76.439076,36.795349,0,0,394,7.843105,2021/05/19 18:29:19+00,,,,,,,,,,,,,,,,,,,,,,0.519967,190.014832,0.933382,0.732306
-76.439075,36.795344,0,0,395,7.800032,2021/05/19 18:29:20+00,,,,,,,,,,,,,,,,,,,,,,0.49042,168.421387,0.924036,0.721725
-76.439075,36.79534,0,0,396,7.735435,2021/05/19 18:29:21+00,,,,,,,,,,,,,,,,,,,,,,0.453755,159.659286,0.915815,0.712127
-76.439075,36.795336,0,0,397,7.652416,2021/05/19 18:29:22+00,,,,,,,,,,,,,,,,,,,,,,0.410533,145.224075,0.908813,0.703774
-76.439076,36.795333,0,0,398,7.555196,2021/05/19 18:29:23+00,,,,,,,,,,,,,,,,,,,,,,0.363022,144.482132,0.903042,0.696782
-76.439076,36.79533,0,0,399,7.447939,2021/05/19 18:29:24+00,,,,,,,,,,,,,,,,,,,,,,0.315444,134.714218,0.898438,0.691143
-76.439077,36.795327,0,0,400,7.334116,2021/05/19 18:29:25+00,,,,,,,,,,,,,,,,,,,,,,0.272964,116.941803,0.894883,0.686757
-76.439079,36.795325,0,0,401,7.216738,2021/05/19 18:29:26+00,,,,,,,,,,,,,,,,,,,,,,0.240339,118.191383,0.892225,0.683463
-76.43908,36.795324,0,0,402,7.098732,2021/05/19 18:29:27+00,,,,,,,,,,,,,,,,,,,,,,0.22034,112.987663,0.890307,0.681079
-76.439082,36.795323,0,0,403,6.98306,2021/05/19 18:29:28+00,,,,,,,,,,,,,,,,,,,,,,0.212905,113.532677,0.888971,0.679418
-76.439084,36.795322,0,0,404,6.872548,2021/05/19 18:29:29+00,,,,,,,,,,,,,,,,,,,,,,0.21539,115.384842,0.888079,0.678307
-76.439087,36.795321,0,0,405,6.769592,2021/05/19 18:29:30+00,,,,,,,,,,,,,,,,,,,,,,0.223473,107.612694,0.887514,0.6776
-76.439089,36.795321,0,0,406,6.676048,2021/05/19 18:29:31+00,,,,,,,,,,,,,,,,,,,,,,0.23275,114.337715,0.887181,0.677175
-76.439092,36.795321,0,0,407,6.593143,2021/05/19 18:29:32+00,,,,,,,,,,,,,,,,,,,,,,0.241009,114.549339,0.887006,0.676938
-76.439095,36.79532,0,0,408,6.52143,2021/05/19 18:29:33+00,,,,,,,,,,,,,,,,,,,,,,0.248446,115.62394,0.886934,0.67682
-76.439097,36.79532,0,0,409,6.460873,2021/05/19 18:29:34+00,,,,,,,,,,,,,,,,,,,,,,0.255586,122.842155,0.886926,0.67677
-76.4391,36.79532,0,0,410,6.410957,2021/05/19 18:29:35+00,,,,,,,,,,,,,,,,,,,,,,0.262749,126.826065,0.886952,0.676754
-76.439103,36.79532,0,0,411,6.370654,2021/05/19 18:29:36+00,,,,,,,,,,,,,,,,,,,,,,0.269964,129.275269,0.886989,0.676748
-76.439106,36.795319,0,0,412,6.338543,2021/05/19 18:29:37+00,,,,,,,,,,,,,,,,,,,,,,0.277047,128.506836,0.887022,0.67674
-76.439109,36.795319,0,0,413,6.313104,2021/05/19 18:29:38+00,,,,,,,,,,,,,,,,,,,,,,0.283481,125.250931,0.887041,0.676725
-76.439112,36.795318,0,0,414,6.292874,2021/05/19 18:29:39+00,,,,,,,,,,,,,,,,,,,,,,0.28856,123.232201,0.887042,0.676707
-76.439116,36.795317,0,0,415,6.276589,2021/05/19 18:29:40+00,,,,,,,,,,,,,,,,,,,,,,0.29152,126.197113,0.887037,0.6767
-76.439119,36.795316,0,0,416,6.263473,2021/05/19 18:29:41+00,,,,,,,,,,,,,,,,,,,,,,0.291249,125.143753,0.88706,0.676737
-76.439122,36.795315,0,0,417,6.253166,2021/05/19 18:29:42+00,,,,,,,,,,,,,,,,,,,,,,0.286768,124.488487,0.887181,0.67687
-76.439124,36.795314,0,0,418,6.245433,2021/05/19 18:29:43+00,,,,,,,,,,,,,,,,,,,,,,0.27758,123.577148,0.887524,0.677182
-76.439127,36.795313,0,0,419,6.240081,2021/05/19 18:29:44+00,,,,,,,,,,,,,,,,,,,,,,0.263529,127.153435,0.88829,0.677792
-76.439129,36.795312,0,0,420,6.236938,2021/05/19 18:29:45+00,,,,,,,,,,,,,,,,,,,,,,0.24503,128.616989,0.889779,0.678866
-76.439132,36.79531,0,0,421,6.23587,2021/05/19 18:29:46+00,,,,,,,,,,,,,,,,,,,,,,0.22313,128.120163,0.892409,0.680622
-76.439134,36.795309,0,0,422,6.236717,2021/05/19 18:29:47+00,,,,,,,,,,,,,,,,,,,,,,0.199251,126.41993,0.896734,0.683325
-76.439135,36.795308,0,0,423,6.239218,2021/05/19 18:29:48+00,,,,,,,,,,,,,,,,,,,,,,0.174782,125.228592,0.903429,0.687283
-76.439137,36.795307,0,0,424,6.243052,2021/05/19 18:29:49+00,,,,,,,,,,,,,,,,,,,,,,0.150766,124.767036,0.913257,0.692823
-76.439138,36.795306,0,0,425,6.247877,2021/05/19 18:29:50+00,,,,,,,,,,,,,,,,,,,,,,0.127951,122.960632,0.926983,0.700252
-76.439139,36.795306,0,0,426,6.253355,2021/05/19 18:29:51+00,,,,,,,,,,,,,,,,,,,,,,0.106825,123.398788,0.945247,0.709798
-76.439139,36.795305,0,0,427,6.259176,2021/05/19 18:29:52+00,,,,,,,,,,,,,,,,,,,,,,0.087669,122.919243,0.968395,0.721549
-76.43914,36.795304,0,0,428,6.265079,2021/05/19 18:29:53+00,,,,,,,,,,,,,,,,,,,,,,0.070594,123.478058,0.996282,0.735367
-76.43914,36.795304,0,0,429,6.270866,2021/05/19 18:29:54+00,,,,,,,,,,,,,,,,,,,,,,0.055585,122.395477,1.028106,0.750827
-76.439141,36.795304,0,0,430,6.276412,2021/05/19 18:29:55+00,,,,,,,,,,,,,,,,,,,,,,0.042549,122.278992,1.062286,0.767171
-76.439141,36.795303,0,0,431,6.281654,2021/05/19 18:29:56+00,,,,,,,,,,,,,,,,,,,,,,0.031428,124.623291,1.096781,0.783448
-76.439141,36.795303,0,0,432,6.286563,2021/05/19 18:29:57+00,,,,,,,,,,,,,,,,,,,,,,0.022252,128.871109,1.129798,0.798838
-76.439141,36.795303,0,0,433,6.291125,2021/05/19 18:29:58+00,,,,,,,,,,,,,,,,,,,,,,0.015183,128.505173,1.160127,0.812798
-76.439141,36.795303,0,0,434,6.295341,2021/05/19 18:29:59+00,,,,,,,,,,,,,,,,,,,,,,0.0107,128.746368,1.187066,0.825029
-76.439141,36.795303,0,0,435,6.299227,2021/05/19 18:30:00+00,,,,,,,,,,,,,,,,,,,,,,0.009378,129.148041,1.210316,0.835424
-76.439141,36.795303,0,0,436,6.302804,2021/05/19 18:30:01+00,,,,,,,,,,,,,,,,,,,,,,0.010433,129.414383,1.22987,0.844016
-76.439141,36.795303,0,0,437,6.3061,2021/05/19 18:30:01+00,,,,,,,,,,,,,,,,,,,,,,0.012195,129.352936,1.24593,0.85094
-76.43914,36.795303,0,0,438,6.309156,2021/05/19 18:30:02+00,,,,,,,,,,,,,,,,,,,,,,0.013787,129.331619,1.258851,0.856393
-76.43914,36.795303,0,0,439,6.312001,2021/05/19 18:30:03+00,,,,,,,,,,,,,,,,,,,,,,0.014933,131.82869,1.268988,0.860566
-76.43914,36.795303,0,0,440,6.314663,2021/05/19 18:30:04+00,,,,,,,,,,,,,,,,,,,,,,0.015594,141.936722,1.276757,0.863675
-76.43914,36.795303,0,0,441,6.31717,2021/05/19 18:30:05+00,,,,,,,,,,,,,,,,,,,,,,0.015807,141.44519,1.282568,0.865927
-76.43914,36.795303,0,0,442,6.319541,2021/05/19 18:30:06+00,,,,,,,,,,,,,,,,,,,,,,0.015636,141.41626,1.286801,0.867508
-76.43914,36.795303,0,0,443,6.321794,2021/05/19 18:30:07+00,,,,,,,,,,,,,,,,,,,,,,0.015153,138.855927,1.289795,0.868578
-76.43914,36.795303,0,0,444,6.323942,2021/05/19 18:30:08+00,,,,,,,,,,,,,,,,,,,,,,0.014425,139.150253,1.291844,0.869274
-76.439139,36.795303,0,0,445,6.325994,2021/05/19 18:30:09+00,,,,,,,,,,,,,,,,,,,,,,0.013517,143.901642,1.293194,0.869704
-76.439139,36.795303,0,0,446,6.327959,2021/05/19 18:30:10+00,,,,,,,,,,,,,,,,,,,,,,0.012483,144.924545,1.294042,0.869954
-76.439139,36.795303,0,0,447,6.329838,2021/05/19 18:30:11+00,,,,,,,,,,,,,,,,,,,,,,0.011372,144.586288,1.294544,0.870086
-76.439139,36.795303,0,0,448,6.331637,2021/05/19 18:30:12+00,,,,,,,,,,,,,,,,,,,,,,0.010225,147.222672,1.294819,0.870149
-76.439139,36.795303,0,0,449,6.333364,2021/05/19 18:30:13+00,,,,,,,,,,,,,,,,,,,,,,0.009075,147.870728,1.294953,0.870173
-76.439139,36.795303,0,0,450,6.335023,2021/05/19 18:30:14+00,,,,,,,,,,,,,,,,,,,,,,0.00795,147.228195,1.295009,0.87018
-76.439139,36.795303,0,0,451,6.336622,2021/05/19 18:30:15+00,,,,,,,,,,,,,,,,,,,,,,0.00687,149.371109,1.295026,0.870182
-76.439139,36.795304,0,0,452,6.338169,2021/05/19 18:30:16+00,,,,,,,,,,,,,,,,,,,,,,0.005851,148.197647,1.295032,0.870187
-76.439139,36.795304,0,0,453,6.339671,2021/05/19 18:30:17+00,,,,,,,,,,,,,,,,,,,,,,0.004906,146.780167,1.295039,0.870198
-76.439139,36.795304,0,0,454,6.341134,2021/05/19 18:30:18+00,,,,,,,,,,,,,,,,,,,,,,0.00404,147.26564,1.295056,0.870214
-76.439139,36.795304,0,0,455,6.342565,2021/05/19 18:30:19+00,,,,,,,,,,,,,,,,,,,,,,0.003259,149.890839,1.295085,0.870236
-76.439139,36.795304,0,0,456,6.343972,2021/05/19 18:30:20+00,,,,,,,,,,,,,,,,,,,,,,0.002564,151.949921,1.295124,0.870261
-76.439139,36.795304,0,0,457,6.345362,2021/05/19 18:30:21+00,,,,,,,,,,,,,,,,,,,,,,0.001955,151.956161,1.295171,0.870287
-76.439139,36.795304,0,0,458,6.346743,2021/05/19 18:30:22+00,,,,,,,,,,,,,,,,,,,,,,0.001429,151.936691,1.295222,0.870314
-76.439139,36.795304,0,0,459,6.348123,2021/05/19 18:30:23+00,,,,,,,,,,,,,,,,,,,,,,0.000985,149.546585,1.295275,0.87034
-76.439139,36.795304,0,0,460,6.349511,2021/05/19 18:30:24+00,,,,,,,,,,,,,,,,,,,,,,0.000623,147.570328,1.295327,0.870363
-76.439139,36.795304,0,0,461,6.350916,2021/05/19 18:30:25+00,,,,,,,,,,,,,,,,,,,,,,0.000361,147.054977,1.295376,0.870384
-76.439139,36.795304,0,0,462,6.352353,2021/05/19 18:30:26+00,,,,,,,,,,,,,,,,,,,,,,0.000261,151.990982,1.29542,0.870402
-76.439139,36.795304,0,0,463,6.353839,2021/05/19 18:30:27+00,,,,,,,,,,,,,,,,,,,,,,0.000337,152.054504,1.295459,0.870417
-76.439139,36.795304,0,0,464,6.355394,2021/05/19 18:30:28+00,,,,,,,,,,,,,,,,,,,,,,0.000453,151.381866,1.295492,0.870429
-76.439139,36.795304,0,0,465,6.357039,2021/05/19 18:30:29+00,,,,,,,,,,,,,,,,,,,,,,0.000554,153.508469,1.295519,0.870438
-76.439139,36.795304,0,0,466,6.358795,2021/05/19 18:30:30+00,,,,,,,,,,,,,,,,,,,,,,0.000628,156.703751,1.295542,0.870445
-76.439139,36.795304,0,0,467,6.360677,2021/05/19 18:30:31+00,,,,,,,,,,,,,,,,,,,,,,0.000677,157.715317,1.29556,0.870451
-76.439139,36.795304,0,0,468,6.362698,2021/05/19 18:30:32+00,,,,,,,,,,,,,,,,,,,,,,0.000704,149.219559,1.295573,0.870455
-76.439139,36.795304,0,0,469,6.364864,2021/05/19 18:30:33+00,,,,,,,,,,,,,,,,,,,,,,0.000713,142.057022,1.295584,0.870458
-76.439139,36.795304,0,0,470,6.367177,2021/05/19 18:30:34+00,,,,,,,,,,,,,,,,,,,,,,0.000707,141.65242,1.295591,0.87046
-76.439139,36.795304,0,0,471,6.369633,2021/05/19 18:30:35+00,,,,,,,,,,,,,,,,,,,,,,0.000688,145.812775,1.295597,0.870461
-76.439139,36.795304,0,0,472,6.372219,2021/05/19 18:30:36+00,,,,,,,,,,,,,,,,,,,,,,0.00066,147.203079,1.2956,0.870462
-76.439139,36.795304,0,0,473,6.374917,2021/05/19 18:30:37+00,,,,,,,,,,,,,,,,,,,,,,0.000626,140.794052,1.295603,0.870462
-76.439139,36.795304,0,0,474,6.3777,2021/05/19 18:30:38+00,,,,,,,,,,,,,,,,,,,,,,0.000586,139.846497,1.295604,0.870462
-76.439139,36.795304,0,0,475,6.38054,2021/05/19 18:30:39+00,,,,,,,,,,,,,,,,,,,,,,0.000543,141.911102,1.295605,0.870463
-76.439139,36.795304,0,0,476,6.383399,2021/05/19 18:30:40+00,,,,,,,,,,,,,,,,,,,,,,0.000497,161.92099,1.295606,0.870463
-76.439139,36.795304,0,0,477,6.386238,2021/05/19 18:30:41+00,,,,,,,,,,,,,,,,,,,,,,0.000451,157.491333,1.295606,0.870463
-76.439139,36.795304,0,0,478,6.389014,2021/05/19 18:30:42+00,,,,,,,,,,,,,,,,,,,,,,0.000404,155.251541,1.295606,0.870463
-76.439139,36.795304,0,0,479,6.391689,2021/05/19 18:30:43+00,,,,,,,,,,,,,,,,,,,,,,0.000358,149.260559,1.295606,0.870463
-76.439139,36.795304,0,0,480,6.39423,2021/05/19 18:30:44+00,,,,,,,,,,,,,,,,,,,,,,0.000313,147.335342,1.295607,0.870463
-76.439139,36.795304,0,0,481,6.396616,2021/05/19 18:30:45+00,,,,,,,,,,,,,,,,,,,,,,0.000272,150.79718,1.295607,0.870463
-76.439139,36.795304,0,0,482,6.398832,2021/05/19 18:30:46+00,,,,,,,,,,,,,,,,,,,,,,0.000234,156.503113,1.295607,0.870463
-76.439139,36.795304,0,0,483,6.400873,2021/05/19 18:30:47+00,,,,,,,,,,,,,,,,,,,,,,0.0002,156.265579,1.295608,0.870463
-76.439139,36.795304,0,0,484,6.402739,2021/05/19 18:30:48+00,,,,,,,,,,,,,,,,,,,,,,0.000169,152.395493,1.295608,0.870463
-76.439139,36.795304,0,0,485,6.404437,2021/05/19 18:30:49+00,,,,,,,,,,,,,,,,,,,,,,0.000143,153.755722,1.295609,0.870464
-76.439139,36.795304,0,0,486,6.405981,2021/05/19 18:30:50+00,,,,,,,,,,,,,,,,,,,,,,0.00012,157.911896,1.29561,0.870464
-76.439139,36.795304,0,0,487,6.407387,2021/05/19 18:30:51+00,,,,,,,,,,,,,,,,,,,,,,0.0001,169.281891,1.295612,0.870465
-76.439139,36.795304,0,0,488,6.408679,2021/05/19 18:30:52+00,,,,,,,,,,,,,,,,,,,,,,8.2e-05,170.082077,1.295613,0.870465
-76.439139,36.795304,0,0,489,6.409883,2021/05/19 18:30:53+00,,,,,,,,,,,,,,,,,,,,,,6.6e-05,170.24086,1.295616,0.870466
-76.439139,36.795304,0,0,490,6.41103,2021/05/19 18:30:54+00,,,,,,,,,,,,,,,,,,,,,,5.3e-05,172.708817,1.295618,0.870468
-76.439139,36.795304,0,0,491,6.412149,2021/05/19 18:30:55+00,,,,,,,,,,,,,,,,,,,,,,4.2e-05,185.892792,1.295622,0.870469
-76.439139,36.795304,0,0,492,6.413273,2021/05/19 18:30:56+00,,,,,,,,,,,,,,,,,,,,,,4.2e-05,206.953903,1.295625,0.870471
-76.439139,36.795304,0,0,493,6.414429,2021/05/19 18:30:57+00,,,,,,,,,,,,,,,,,,,,,,5.9e-05,233.70752,1.29563,0.870473
-76.439139,36.795304,0,0,494,6.41564,2021/05/19 18:30:58+00,,,,,,,,,,,,,,,,,,,,,,8.9e-05,240.944977,1.295634,0.870476
-76.439139,36.795304,0,0,495,6.416929,2021/05/19 18:30:59+00,,,,,,,,,,,,,,,,,,,,,,0.00013,252.012009,1.295639,0.870479
-76.439139,36.795304,0,0,496,6.418312,2021/05/19 18:31:00+00,,,,,,,,,,,,,,,,,,,,,,0.000183,263.17984,1.295644,0.870482
-76.439139,36.795304,0,0,497,6.419802,2021/05/19 18:31:01+00,,,,,,,,,,,,,,,,,,,,,,0.000247,267.160339,1.295648,0.870486
-76.439139,36.795304,0,0,498,6.421405,2021/05/19 18:31:02+00,,,,,,,,,,,,,,,,,,,,,,0.000324,265.501007,1.295652,0.870489
-76.439139,36.795304,0,0,499,6.423121,2021/05/19 18:31:03+00,,,,,,,,,,,,,,,,,,,,,,0.000415,266.874176,1.295655,0.870492
-76.439139,36.795304,0,0,500,6.424943,2021/05/19 18:31:04+00,,,,,,,,,,,,,,,,,,,,,,0.00052,266.410095,1.295658,0.870495
-76.439139,36.795304,0,0,501,6.42686,2021/05/19 18:31:05+00,,,,,,,,,,,,,,,,,,,,,,0.00064,268.5979,1.295659,0.870497
-76.439139,36.795304,0,0,502,6.428856,2021/05/19 18:31:06+00,,,,,,,,,,,,,,,,,,,,,,0.000775,268.008301,1.29566,0.870498
-76.439139,36.795304,0,0,503,6.430909,2021/05/19 18:31:07+00,,,,,,,,,,,,,,,,,,,,,,0.000925,265.838135,1.295661,0.870499
-76.439139,36.795304,0,0,504,6.432993,2021/05/19 18:31:08+00,,,,,,,,,,,,,,,,,,,,,,0.001087,82.488983,1.295664,0.870499
-76.439139,36.795304,0,0,505,6.435081,2021/05/19 18:31:09+00,,,,,,,,,,,,,,,,,,,,,,0.001262,90.427567,1.295672,0.8705
-76.439139,36.795304,0,0,506,6.437144,2021/05/19 18:31:10+00,,,,,,,,,,,,,,,,,,,,,,0.001445,93.537849,1.29569,0.870504
-76.439139,36.795304,0,0,507,6.439153,2021/05/19 18:31:11+00,,,,,,,,,,,,,,,,,,,,,,0.001632,106.984833,1.295723,0.870513
-76.439139,36.795304,0,0,508,6.441082,2021/05/19 18:31:12+00,,,,,,,,,,,,,,,,,,,,,,0.001819,105.356003,1.295782,0.870531
-76.439139,36.795304,0,0,509,6.44291,2021/05/19 18:31:13+00,,,,,,,,,,,,,,,,,,,,,,0.001999,104.209747,1.295878,0.870566
-76.439139,36.795304,0,0,510,6.44462,2021/05/19 18:31:14+00,,,,,,,,,,,,,,,,,,,,,,0.002164,104.415619,1.296027,0.870625
-76.439139,36.795304,0,0,511,6.446198,2021/05/19 18:31:15+00,,,,,,,,,,,,,,,,,,,,,,0.002305,107.180397,1.296249,0.870719
-76.439139,36.795304,0,0,512,6.447634,2021/05/19 18:31:16+00,,,,,,,,,,,,,,,,,,,,,,0.002411,108.002739,1.296567,0.870864
-76.439139,36.795304,0,0,513,6.448921,2021/05/19 18:31:17+00,,,,,,,,,,,,,,,,,,,,,,0.00247,107.940384,1.297009,0.871075
-76.439139,36.795304,0,0,514,6.450056,2021/05/19 18:31:18+00,,,,,,,,,,,,,,,,,,,,,,0.002466,107.940384,1.297605,0.871375
-76.439139,36.795304,0,0,515,6.45104,2021/05/19 18:31:19+00,,,,,,,,,,,,,,,,,,,,,,0.002383,107.940384,1.29839,0.871785
-76.439139,36.795304,0,0,516,6.451878,2021/05/19 18:31:20+00,,,,,,,,,,,,,,,,,,,,,,0.002204,107.940384,1.299394,0.87233
-76.439139,36.795304,0,0,517,6.452578,2021/05/19 18:31:21+00,,,,,,,,,,,,,,,,,,,,,,0.001909,107.940384,1.300648,0.873036
-76.439139,36.795304,0,0,518,6.453153,2021/05/19 18:31:22+00,,,,,,,,,,,,,,,,,,,,,,0.001475,107.940384,1.302173,0.873923
-76.439139,36.795304,0,0,519,6.453618,2021/05/19 18:31:23+00,,,,,,,,,,,,,,,,,,,,,,0.000881,159.872665,1.303979,0.875008
-76.439139,36.795304,0,0,520,6.453994,2021/05/19 18:31:24+00,,,,,,,,,,,,,,,,,,,,,,0.000127,157.488815,1.30606,0.876298
-76.439139,36.795304,0,0,521,6.454302,2021/05/19 18:31:25+00,,,,,,,,,,,,,,,,,,,,,,0.000898,152.538132,1.308384,0.877785
-76.439139,36.795304,0,0,522,6.454566,2021/05/19 18:31:26+00,,,,,,,,,,,,,,,,,,,,,,0.002121,158.306717,1.31089,0.87944
-76.439139,36.795304,0,0,523,6.454813,2021/05/19 18:31:27+00,,,,,,,,,,,,,,,,,,,,,,0.003604,158.786499,1.313488,0.881215
-76.439139,36.795304,0,0,524,6.455069,2021/05/19 18:31:28+00,,,,,,,,,,,,,,,,,,,,,,0.005368,158.242325,1.316054,0.883034
-76.439139,36.795304,0,0,525,6.455359,2021/05/19 18:31:29+00,,,,,,,,,,,,,,,,,,,,,,0.007432,158.146622,1.318436,0.884797
-76.439139,36.795304,0,0,526,6.455707,2021/05/19 18:31:30+00,,,,,,,,,,,,,,,,,,,,,,0.009811,159.160995,1.320472,0.886386
-76.439139,36.795304,0,0,527,6.456136,2021/05/19 18:31:31+00,,,,,,,,,,,,,,,,,,,,,,0.012515,160.166412,1.32201,0.887678
